url,naslov,kraj,ime,vrsta,nadstropje,leto,velikost,cena,ponudnik,dan,mesec
/oglasi-oddaja/lj-siska-verovskova-poslovni-prostor_6188391/,"LJ. ŠIŠKA, VEROVŠKOVA",LJ. ŠIŠKA,"LJ. ŠIŠKA, VEROVŠKOVA",Poslovni prostor,4,2009,46.0,552.0,S-Invest d.o.o.,1,1
/oglasi-oddaja/lj-siska-vizmarje-stanovanje_6171684/,"LJ. ŠIŠKA, VIŽMARJE",LJ. ŠIŠKA,"LJ. ŠIŠKA, VIŽMARJE",Stanovanje,1,1956,35.0,250.0,Loka nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-siska-vizmarje-poslovni-prostor_5794303/,"LJ. ŠIŠKA, VIŽMARJE",LJ. ŠIŠKA,"LJ. ŠIŠKA, VIŽMARJE",Poslovni prostor,1,1997,210.0,1785.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-siska-vizmarje-samostojen-objekt-poslovni-prostor_6147116/,"LJ. ŠIŠKA, VIŽMARJE, SAMOSTOJEN OBJEKT",LJ. ŠIŠKA,"LJ. ŠIŠKA, VIŽMARJE, SAMOSTOJEN OBJEKT",Poslovni prostor,K+P+M,2012,600.0,3000.0,"Rebernik nepremičnine, Samo Rebernik s.p.",1,1
/oglasi-oddaja/lj-siska-vodovodna-poslovni-prostor_5922994/,"LJ. ŠIŠKA, VODOVODNA",LJ. ŠIŠKA,"LJ. ŠIŠKA, VODOVODNA",Poslovni prostor,1,1995,69.0,690.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-siska-zgornja-siska-stanovanje_6197587/,"LJ. ŠIŠKA, ZGORNJA SISKA",LJ. ŠIŠKA,"LJ. ŠIŠKA, ZGORNJA SISKA",Stanovanje,5,1962,20.0,125.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-stanovanje_6081660/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,P,2013,12.0,200.0,Za nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-garaza_6110180/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Garaža,,1986,14.0,40.0,Svet RE d.o.o.,1,1
/oglasi-oddaja/lj-vic-garaza_5518397/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Garaža,,2010,20.0,50.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-stanovanje_6193491/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,P,2017,22.0,440.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6197370/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,1896,34.0,200.0,"STAN nepremičnine d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6185044/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,3,1820,43.0,550.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6150160/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,P,2009,46.6,850.0,Blok d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6197701/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,P,2006,53.0,650.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6194167/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,1,2014,72.49,850.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6182256/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P,2015,73.0,1000.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6195595/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,2,1970,73.0,700.0,Sonce skupina d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6188219/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,P,2010,80.0,600.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-stanovanje_6189058/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,1980,80.0,1000.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6190653/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,2018,88.0,1700.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6189057/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,2007,90.9,750.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6194777/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,2,2009,93.0,1350.0,Rocco nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6187029/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,2,2001,95.0,950.0,"STAN nepremičnine d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-stanovanje_6197792/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,3,2005,100.0,1500.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6179962/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,1992,100.0,850.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6130910/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,2007,100.0,2940.26,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6134803/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P,1900,105.5,1930.65,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-hisa_6186732/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,,1980,111.4,189380.0,Trg nepremičnin d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6132257/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,1995,113.0,1200.0,"STAN nepremičnine d.o.o., Ljubljana",1,1
/oglasì-prodaja/koper-center-blizina-trga-giordano-hisa_5789120/,"KOPER, CENTER, BLIŽINA TRGA GIORDANO",KOPER,"KOPER, CENTER, BLIŽINA TRGA GIORDANO",Hiša,,1900,120.0,,Obala nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-stanovanje_6179902/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,2004,118.0,1300.0,"Central RE d.o.o., PE LJUBLJANA",1,1
/oglasi-oddaja/lj-vic-stanovanje_6190376/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,2009,127.0,1800.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146757/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,140.0,1610.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-stanovanje_6119316/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,2,2001,149.7,4000.0,Garant - Gabrijela Smuk s.p.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6024639/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1990,150.0,1035.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5901239/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,K,1980,150.0,1320.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146802/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2010,154.19,1465.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6194144/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1972,202.1,1200.0,Hiša nepremičnine 1 d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6101032/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,,205.0,1200.0,"Stoja trade, d.o.o., Ljubljana",,
/oglasi-oddaja/lj-vic-poslovni-prostor_6094635/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1975,212.0,1500.0,Mreža nepremičnin d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6135779/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1975,212.0,1200.0,Mreža nepremičnin d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6173486/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2016,220.0,2200.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6191112/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,220.0,2200.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6193427/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,2015,225.0,2700.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasì-prodaja/bs-3-reboljeva-ulica-stanovanje_5787961/,"BS 3, REBOLJEVA ULICA",BS 3,"BS 3, REBOLJEVA ULICA",Stanovanje,2,1978,53.94,,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-hisa_6193778/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,,1998,230.0,2200.0,"Port, d.o.o. Portorož",1,1
/oglasi-oddaja/lj-vic-stanovanje_6167610/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,2,2010,237.8,3500.0,Roni nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-hisa_6118735/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,P+1+M,1985,240.0,432000.0,PERFEKT B d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146703/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2010,247.0,2840.5,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-stanovanje_6137887/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Stanovanje,,2010,247.15,4300.0,Agencia d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146797/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2010,247.36,2350.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5518329/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2011,250.0,2750.0,METROPOLA IN d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5829755/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,251.0,2761.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146711/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2010,252.0,2898.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146716/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2010,252.0,2898.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146780/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,253.83,2410.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146789/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,255.35,2425.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6147010/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,275.0,3162.5,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6194723/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P,2015,300.0,3000.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6189235/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P,1966,300.0,3000.0,"Central RE d.o.o., PE LJUBLJANA",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5901238/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,K,1980,300.0,2640.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6024626/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1990,320.0,2208.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6146759/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,360.0,4140.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5826446/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,2,2002,396.0,3564.0,"Property d.o.o., PE Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6078849/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,2000,400.0,3800.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-hisa_5980318/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,K+P+1+M,1920,411.0,7500.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-hisa_6112084/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,,1920,411.0,7500.0,DOM REAL d.o.o.,1,1
/oglasi-oddaja/lj-vic-hisa_6178978/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,,1984,440.0,2490.0,Moneta Invest d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6024640/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,1990,500.0,3450.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_5829756/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,1,2010,501.6,5517.6,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6138430/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P,1980,650.0,3900.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-hisa_6187280/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Hiša,,1994,711.0,4000.0,"Renex, Tadej Tanšek s.p.",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6141009/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,,2009,905.0,8100.0,"STAN nepremičnine d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-poslovni-prostor_6188223/,LJ. VIČ,LJ. VIČ,LJ. VIČ,Poslovni prostor,P+1,1981,1204.98,7229.88,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/lj-vic-center-stanovanje_6196026/,"LJ. VIČ, - CENTER",LJ. VIČ,"LJ. VIČ, - CENTER",Stanovanje,P,1964,16.0,180.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-6-km-od-centra-mesta-hisa_6195638/,"LJ. VIČ, 6 KM OD CENTRA MESTA",LJ. VIČ,"LJ. VIČ, 6 KM OD CENTRA MESTA",Hiša,P+1+2,2002,262.0,2500.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-agrotehnika-gruda-poslovni-prostor_6188334/,"LJ. VIČ, AGROTEHNIKA - GRUDA",LJ. VIČ,"LJ. VIČ, AGROTEHNIKA - GRUDA",Poslovni prostor,P+1,1981,600.0,3600.0,"INBA, nepremičninska družba, d.o.o.",1,1
/oglasi-oddaja/lj-vic-argotehnika-gruda-poslovni-prostor_6188341/,"LJ. VIČ, ARGOTEHNIKA GRUDA",LJ. VIČ,"LJ. VIČ, ARGOTEHNIKA GRUDA",Poslovni prostor,P+1,1981,1200.0,7200.0,"INBA, nepremičninska družba, d.o.o.",1,1
/oglasi-oddaja/lj-vic-atrij-stanovanje_6195549/,"LJ. VIČ, ATRIJ",LJ. VIČ,"LJ. VIČ, ATRIJ",Stanovanje,P,2004,108.4,950.0,Inalbea d.o.o.,1,1
/oglasi-oddaja/lj-vic-blizina-centra-in-obvoznice-poslovni-prostor_6008789/,"LJ. VIČ, BLIŽINA CENTRA IN OBVOZNICE",LJ. VIČ,"LJ. VIČ, BLIŽINA CENTRA IN OBVOZNICE",Poslovni prostor,2,2011,250.0,2875.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",1,1
/oglasi-oddaja/lj-vic-blizina-interspara-poslovni-prostor_6183986/,"LJ. VIČ, BLIŽINA INTERSPARA",LJ. VIČ,"LJ. VIČ, BLIŽINA INTERSPARA",Poslovni prostor,P,2008,70.0,680.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-blizina-obvoznice-poslovni-prostor_6008580/,"LJ. VIČ, BLIŽINA OBVOZNICE",LJ. VIČ,"LJ. VIČ, BLIŽINA OBVOZNICE",Poslovni prostor,2,2011,250.0,2875.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",1,1
/oglasi-oddaja/lj-vic-brdo-stanovanje_6184994/,"LJ. VIČ, BRDO",LJ. VIČ,"LJ. VIČ, BRDO",Stanovanje,P,2013,81.0,900.0,Euromark-a d.o.o.,1,1
/oglàsi-prodaja/koper-center-blizina-trga-giordano-hisa_5789120/,"KOPER, CENTER, BLIŽINA TRGA GIORDANO",KOPER,"KOPER, CENTER, BLIŽINA TRGA GIORDANO",Hiša,,1900,120.0,,Obala nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-brdo-poslovni-prostor_6193421/,"LJ. VIČ, BRDO",LJ. VIČ,"LJ. VIČ, BRDO",Poslovni prostor,,2015,121.0,1452.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/lj-vic-cesta-dveh-cesarjev-poslovni-prostor_6179142/,"LJ. VIČ, CESTA DVEH CESARJEV",LJ. VIČ,"LJ. VIČ, CESTA DVEH CESARJEV",Poslovni prostor,1,1980,18.56,157.76,Temelj nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-cesta-dveh-cesarjev-poslovni-prostor_5806276/,"LJ. VIČ, CESTA DVEH CESARJEV",LJ. VIČ,"LJ. VIČ, CESTA DVEH CESARJEV",Poslovni prostor,,1987,6663.0,33315.0,"Iskra, d.d.",1,1
/oglasi-oddaja/lj-vic-cesta-v-gorice-34c-poslovni-prostor_6146495/,"LJ. VIČ, CESTA V GORICE 34C",LJ. VIČ,"LJ. VIČ, CESTA V GORICE 34C",Poslovni prostor,2,2010,25500.0,280500.0,S-Invest d.o.o.,1,1
/oglasi-oddaja/lj-vic-crna-vas-poslovni-prostor_6180411/,"LJ. VIČ, ČRNA VAS",LJ. VIČ,"LJ. VIČ, ČRNA VAS",Poslovni prostor,,1980,85.0,300.0,KU-MI nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-dobrova-hisa_6011453/,"LJ. VIČ, DOBROVA",LJ. VIČ,"LJ. VIČ, DOBROVA",Hiša,P+1+M,1984,448.0,2490.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-dobrova-podsmreka-hisa_6195086/,"LJ. VIČ, DOBROVA, PODSMREKA",LJ. VIČ,"LJ. VIČ, DOBROVA, PODSMREKA",Hiša,P+1,2002,262.0,2500.0,Ceres nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_5858761/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Stanovanje,1,1988,12.0,90.0,Nepremičnine in cenitve Mitnica Uroš Jere s.p.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6161501/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Stanovanje,2,1980,15.0,90.0,Nepremičnine in cenitve Mitnica Uroš Jere s.p.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-poslovni-prostor_6186866/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Poslovni prostor,P,1980,57.0,313.5,Temelj nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6178788/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Stanovanje,2,1995,130.0,1500.0,MESTO NEPREMIČNIN d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-poslovni-prostor_6173673/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Poslovni prostor,P,2003,202.0,2200.0,Svet RE d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-hisa_6132148/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Hiša,,1995,482.0,4000.0,Rojal invest d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-hisa_6160615/,"LJ. VIČ, DOLGI MOST",LJ. VIČ,"LJ. VIČ, DOLGI MOST",Hiša,P+1+M,1995,498.4,5000.0,MESTO NEPREMIČNIN d.o.o.,1,1
/oglasi-oddaja/lj-vic-dolgi-most-ob-trzaski-cesti-poslovni-prostor_6161520/,"LJ. VIČ, DOLGI MOST OB TRZAŠKI CESTI",LJ. VIČ,"LJ. VIČ, DOLGI MOST OB TRZAŠKI CESTI",Poslovni prostor,P+1+M,1948,145.0,1550.0,Agencija Katja d.o.o.,1,1
/oglasi-oddaja/lj-vic-grbina-garaza_6188563/,"LJ. VIČ, GRBINA",LJ. VIČ,"LJ. VIČ, GRBINA",Garaža,K,2002,11.65,55.0,Agencija Katja d.o.o.,1,1
/oglasi-oddaja/lj-vic-jamova-garaza_6188627/,"LJ. VIČ, JAMOVA",LJ. VIČ,"LJ. VIČ, JAMOVA",Garaža,K,1970,11.3,45.0,Za nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-jugo-zahod-stanovanje_6194118/,"LJ. VIČ, JUGO - ZAHOD",LJ. VIČ,"LJ. VIČ, JUGO - ZAHOD",Stanovanje,P,2005,26.0,300.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-koprska-poslovni-prostor_6180173/,"LJ. VIČ, KOPRSKA",LJ. VIČ,"LJ. VIČ, KOPRSKA",Poslovni prostor,,1980,860.0,4300.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/lj-vic-lj-rozna-dolina-poslovni-prostor_6182809/,"LJ. VIČ, LJ, ROŽNA DOLINA",LJ. VIČ,"LJ. VIČ, LJ, ROŽNA DOLINA",Poslovni prostor,P,1905,50.0,350.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-ljbljana-argotehnika-gruda-poslovni-prostor_6188342/,"LJ. VIČ, LJBLJANA ARGOTEHNIKA GRUDA",LJ. VIČ,"LJ. VIČ, LJBLJANA ARGOTEHNIKA GRUDA",Poslovni prostor,P+1,1981,1200.0,7200.0,"INBA, nepremičninska družba, d.o.o.",1,1
/oglasi-oddaja/lj-vic-lokal-se-nahaja-ob-cesti-na-brdo-poslovni-prostor_6185125/,"LJ. VIČ, LOKAL SE NAHAJA OB CESTI NA BRDO",LJ. VIČ,"LJ. VIČ, LOKAL SE NAHAJA OB CESTI NA BRDO",Poslovni prostor,P,1988,20.0,320.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-mokrska-ulica-posest_6159994/,"LJ. VIČ, MOKRŠKA ULICA",LJ. VIČ,"LJ. VIČ, MOKRŠKA ULICA",Posest,,,1220.0,976.0,Zasebna ponudba,,
/oglasi-oddaja/lj-vic-murgle-hisa_6173619/,"LJ. VIČ, MURGLE",LJ. VIČ,"LJ. VIČ, MURGLE",Hiša,P+M,1983,129.0,2500.0,Gradex nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-na-jamovi-garaza_6174921/,"LJ. VIČ, NA JAMOVI",LJ. VIČ,"LJ. VIČ, NA JAMOVI",Garaža,K,1970,12.0,55.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-nanoska-short-term-rent-stanovanje_6196378/,"LJ. VIČ, NANOŠKA - SHORT TERM RENT",LJ. VIČ,"LJ. VIČ, NANOŠKA - SHORT TERM RENT",Stanovanje,P,2017,50.0,,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-odlicna-lokacija-poslovni-prostor_6188539/,"LJ. VIČ, ODLIČNA LOKACIJA",LJ. VIČ,"LJ. VIČ, ODLIČNA LOKACIJA",Poslovni prostor,P,1966,290.7,3000.0,MKA nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-okolica-hisa_6159712/,"LJ. VIČ, OKOLICA",LJ. VIČ,"LJ. VIČ, OKOLICA",Hiša,P+1+M,1998,230.0,2200.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/lj-vic-opekarska-poslovni-prostor_6184332/,"LJ. VIČ, OPEKARSKA",LJ. VIČ,"LJ. VIČ, OPEKARSKA",Poslovni prostor,1,1992,52.0,1500.0,Gradex nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-postojnska-21-stanovanje_6196236/,"LJ. VIČ, POSTOJNSKA 21",LJ. VIČ,"LJ. VIČ, POSTOJNSKA 21",Stanovanje,1,1985,18.0,170.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-prepoznavna-lokacija-poslovni-prostor_6188528/,"LJ. VIČ, PREPOZNAVNA LOKACIJA",LJ. VIČ,"LJ. VIČ, PREPOZNAVNA LOKACIJA",Poslovni prostor,P,1957,290.7,3000.0,MKA nepremičnine d.o.o.,1,1
/oglasi-oddaja/lj-vic-pri-cirkusu-trg-mdb-14-stanovanje_6196239/,"LJ. VIČ, PRI CIRKUSU TRG MDB 14",LJ. VIČ,"LJ. VIČ, PRI CIRKUSU TRG MDB 14",Stanovanje,2,1938,13.0,255.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-pri-cirkusu-trg-mdb-14-stanovanje_6190465/,"LJ. VIČ, PRI CIRKUSU TRG MDB 14",LJ. VIČ,"LJ. VIČ, PRI CIRKUSU TRG MDB 14",Stanovanje,P,1938,22.0,320.0,Zasebna ponudba,1,1
/oglasi-oddaja/lj-vic-pri-dolgem-mostu-ravnikova-ul-poslovni-prostor_6063702/,"LJ. VIČ, PRI DOLGEM MOSTU - RAVNIKOVA UL.",LJ. VIČ,"LJ. VIČ, PRI DOLGEM MOSTU - RAVNIKOVA UL.",Poslovni prostor,VP,2005,20.0,250.0,Harmonija nepremičnine Ksenja Kokalj s.p.,1,1
/oglasi-oddaja/lj-vic-primorska-ulica-10-poslovni-prostor_6173216/,"LJ. VIČ, PRIMORSKA ULICA 10",LJ. VIČ,"LJ. VIČ, PRIMORSKA ULICA 10",Poslovni prostor,,2000,120.0,700.0,Zasebna ponudba,1,1
